time_seconds,voltage_mV
9.7200,-0.001632
9.7220,0.005690
9.7240,0.011654
9.7260,0.095967
9.7280,0.069842
9.7300,0.107271
9.7320,0.140708
9.7340,0.128644
9.7360,0.129170
9.7380,0.170266
9.7400,0.229889
9.7420,0.211309
9.7440,0.255878
9.7460,0.280537
9.7480,0.307949
9.7500,0.299162
9.7520,0.298637
9.7540,0.338161
9.7560,0.300637
9.7580,0.284914
9.7600,0.300359
9.7620,0.297737
9.7640,0.280812
9.7660,0.273794
9.7680,0.211093
9.7700,0.184046
9.7720,0.139309
9.7740,0.181701
9.7760,0.107250
9.7780,0.087596
9.7800,0.065066
9.7820,0.041287
9.7840,0.027652
9.7860,-0.014298
9.7880,-0.007001
9.7900,0.006562
9.7920,0.008785
9.7940,0.022725
9.7960,-0.013959
9.7980,0.032469
9.8000,-0.004221
9.8020,-0.002202
9.8040,-0.059935
9.8060,-0.044498
9.8080,0.012036
9.8100,0.022014
9.8120,-0.040330
9.8140,0.019013
9.8160,0.008001
9.8180,0.017550
9.8200,0.009617
9.8220,-0.025625
9.8240,0.019158
9.8260,-0.012352
9.8280,-0.013248
9.8300,-0.004357
9.8320,-0.014246
9.8340,-0.009820
9.8360,-0.011144
9.8380,0.000463
9.8400,-0.008780
9.8420,-0.001367
9.8440,-0.012402
9.8460,0.011277
9.8480,0.046939
9.8500,0.010247
9.8520,-0.018597
9.8540,0.020880
9.8560,0.020561
9.8580,-0.016604
9.8600,0.032643
9.8620,0.000662
9.8640,-0.038338
9.8660,0.004629
9.8680,-0.018414
9.8700,0.001150
9.8720,-0.021423
9.8740,-0.041483
9.8760,-0.017067
9.8780,-0.025466
9.8800,-0.001854
9.8820,-0.003095
9.8840,-0.032750
9.8860,-0.014432
9.8880,0.010556
9.8900,-0.026866
9.8920,0.006182
9.8940,0.026700
9.8960,-0.024849
9.8980,-0.005661
9.9000,0.020551
9.9020,-0.023152
9.9040,0.036511
9.9060,0.003282
9.9080,0.018145
9.9100,-0.017013
9.9120,-0.027592
9.9140,0.008373
9.9160,0.006881
9.9180,0.006745
9.9200,0.040265
9.9220,0.010343
9.9240,0.025471
9.9260,0.050833
9.9280,0.004359
9.9300,0.003589
9.9320,0.051648
9.9340,0.009199
9.9360,0.001006
9.9380,0.001872
9.9400,0.005419
9.9420,-0.003090
9.9440,-0.032048
9.9460,-0.027656
9.9480,0.010588
9.9500,-0.025236
9.9520,0.029236
9.9540,0.015933
9.9560,0.015318
9.9580,-0.017950
9.9600,0.019993
9.9620,-0.009518
9.9640,-0.028251
9.9660,0.002578
9.9680,-0.004300
9.9700,-0.008729
9.9720,0.004994
9.9740,-0.002962
9.9760,-0.009379
9.9780,-0.026110
9.9800,0.020579
9.9820,-0.016352
9.9840,0.002407
9.9860,0.017807
9.9880,0.015197
9.9900,-0.006314
9.9920,0.018692
9.9940,0.018768
9.9960,-0.014255
9.9980,0.012293
10.0000,0.005610
10.0020,-0.009021
10.0040,-0.023334
10.0060,0.006061
10.0080,-0.003032
10.0100,0.003054
10.0120,-0.051280
10.0140,-0.011857
10.0160,0.015079
10.0180,0.001253
10.0200,-0.014230
10.0220,0.009821
10.0240,-0.008661
10.0260,-0.003489
10.0280,0.004810
10.0300,-0.003984
10.0320,-0.021796
10.0340,0.014595
10.0360,-0.011410
10.0380,-0.008546
10.0400,0.001895
10.0420,-0.003493
10.0440,0.012411
10.0460,0.005479
10.0480,0.013807
10.0500,0.000289
10.0520,0.000907
10.0540,-0.028186
10.0560,-0.017622
10.0580,0.003904
10.0600,-0.010633
10.0620,-0.006477
10.0640,-0.012019
10.0660,0.006671
10.0680,-0.039519
10.0700,-0.026766
10.0720,0.020692
10.0740,-0.006992
10.0760,0.018114
10.0780,0.020245
10.0800,-0.002033
10.0820,0.003151
10.0840,-0.004026
10.0860,0.012534
10.0880,-0.009734
10.0900,0.000942
10.0920,0.027733
10.0940,0.006780
10.0960,0.027310
10.0980,0.060634
10.1000,0.044263
10.1020,0.093851
10.1040,0.100713
10.1060,0.132370
10.1080,0.137001
10.1100,0.176293
10.1120,0.127324
10.1140,0.138162
10.1160,0.123959
10.1180,0.113928
10.1200,0.083080
10.1220,0.076482
10.1240,0.087227
10.1260,0.030367
10.1280,0.003359
10.1300,0.034534
10.1320,0.009411
10.1340,-0.010021
10.1360,0.001093
10.1380,0.001762
10.1400,-0.021711
10.1420,-0.022653
10.1440,-0.045210
10.1460,-0.056080
10.1480,-0.116420
10.1500,-0.183482
10.1520,1.199727
10.1540,-0.274387
10.1560,-0.150253
10.1580,-0.134117
10.1600,-0.053583
10.1620,-0.025856
10.1640,0.028773
10.1660,0.007896
10.1680,0.033105
10.1700,-0.018729
10.1720,-0.043697
10.1740,-0.012211
10.1760,0.013847
10.1780,-0.018781
10.1800,0.011282
10.1820,-0.021007
10.1840,0.048666
10.1860,-0.010778
10.1880,0.007750
10.1900,-0.017525
10.1920,0.067805
10.1940,0.074278
10.1960,0.066739
10.1980,0.091259
10.2000,0.141621
10.2020,0.159045
10.2040,0.153003
10.2060,0.212258
10.2080,0.208238
10.2100,0.225557
10.2120,0.275583
10.2140,0.224405
10.2160,0.243579
10.2180,0.272416
10.2200,0.287632
10.2220,0.306085
10.2240,0.274692
10.2260,0.313506
10.2280,0.287916
10.2300,0.262640
10.2320,0.208183
10.2340,0.237544
10.2360,0.183185
10.2380,0.178980
10.2400,0.160573
10.2420,0.144109
10.2440,0.130900
10.2460,0.131417
10.2480,0.076639
10.2500,0.071182
10.2520,-0.013513
10.2540,-0.019693
10.2560,-0.006040
10.2580,0.027533
10.2600,-0.010215
10.2620,0.013341
10.2640,-0.011201
10.2660,-0.007269
10.2680,0.039002
10.2700,0.000362
10.2720,0.005353
10.2740,-0.003254
10.2760,0.002097
10.2780,-0.003895
10.2800,-0.011831
10.2820,0.026090
10.2840,-0.007891
10.2860,0.013485
10.2880,0.009873
10.2900,-0.019945
10.2920,-0.032167
10.2940,0.002723
10.2960,0.042735
10.2980,0.015609
10.3000,0.045361
10.3020,-0.020702
10.3040,-0.008150
10.3060,-0.002236
10.3080,0.019792
10.3100,0.000069
10.3120,-0.014979
10.3140,-0.011886
10.3160,0.034610
10.3180,0.008320
10.3200,0.020734
10.3220,0.024401
10.3240,-0.001284
10.3260,-0.002237
10.3280,-0.016356
10.3300,0.005586
10.3320,-0.000120
10.3340,-0.029352
10.3360,-0.027194
10.3380,0.019687
10.3400,-0.011924
10.3420,0.031905
10.3440,0.019709
10.3460,-0.027219
10.3480,-0.018626
10.3500,0.005676
10.3520,0.001259
10.3540,-0.016334
10.3560,0.000733
10.3580,-0.015627
10.3600,-0.027844
10.3620,0.010464
10.3640,-0.025236
10.3660,-0.007149
10.3680,0.022482
10.3700,-0.039935
10.3720,0.020347
10.3740,-0.025525
10.3760,0.008032
10.3780,-0.029784
10.3800,0.000596
10.3820,0.009262
10.3840,0.017231
10.3860,0.020831
10.3880,-0.029410
10.3900,0.004894
10.3920,0.029428
10.3940,-0.008411
10.3960,-0.006127
10.3980,-0.015641
10.4000,0.047796
10.4020,0.017044
10.4040,0.015483
10.4060,0.011761
10.4080,0.032486
10.4100,0.012464
10.4120,0.001757
10.4140,0.035348
10.4160,-0.022953
10.4180,0.002195
10.4200,0.004515
10.4220,0.010962
10.4240,-0.018532
10.4260,-0.013925
10.4280,0.026790
10.4300,0.013210
10.4320,-0.029132
10.4340,-0.025322
10.4360,-0.013275
10.4380,0.013989
10.4400,0.005554
10.4420,0.022677
10.4440,-0.012987
10.4460,0.040153
10.4480,0.018301
10.4500,-0.030344
10.4520,-0.009422
10.4540,0.014722
10.4560,0.017556
10.4580,-0.037557
10.4600,0.007157
10.4620,-0.022117
10.4640,-0.022152
10.4660,0.014492
10.4680,0.002184
10.4700,-0.008680
10.4720,0.014526
10.4740,-0.027228
10.4760,0.031108
10.4780,0.017653
10.4800,-0.000350
10.4820,0.015139
10.4840,-0.033628
10.4860,-0.002366
10.4880,-0.005839
10.4900,0.007301
10.4920,0.044531
10.4940,-0.002455
10.4960,0.015237
10.4980,0.020366
10.5000,0.009502
10.5020,0.013986
10.5040,-0.015725
10.5060,-0.014982
10.5080,-0.035466
10.5100,-0.034558
10.5120,-0.015014
10.5140,-0.010206
10.5160,0.013584
10.5180,-0.011886
10.5200,0.021389
10.5220,-0.004251
10.5240,-0.035221
10.5260,0.000693
10.5280,-0.013998
10.5300,0.037205
10.5320,-0.010883
10.5340,-0.003622
10.5360,0.000954
10.5380,0.006811
10.5400,0.019718
10.5420,-0.027051
10.5440,-0.036154
10.5460,0.034889
10.5480,0.001272
10.5500,-0.036984
10.5520,-0.001568
10.5540,-0.006910
10.5560,-0.020207
10.5580,0.011215
10.5600,0.038075
10.5620,0.010611
10.5640,-0.005100
10.5660,-0.024602
10.5680,0.008481
10.5700,0.007095
10.5720,-0.031620
10.5740,-0.013490
10.5760,-0.020370
10.5780,0.006223
10.5800,0.036519
10.5820,-0.017405
10.5840,-0.002413
10.5860,-0.000143
10.5880,0.012065
10.5900,0.013910
10.5920,-0.017894
10.5940,0.031450
10.5960,-0.024074
10.5980,0.007837
10.6000,-0.025859
10.6020,-0.000421
10.6040,0.015358
10.6060,0.005993
10.6080,0.020820
10.6100,0.008852
10.6120,-0.001756
10.6140,0.017902
10.6160,0.005489
10.6180,0.015644
10.6200,0.006034
10.6220,-0.007347
10.6240,0.010083
10.6260,0.003683
10.6280,-0.020637
10.6300,0.024030
10.6320,0.014151
10.6340,-0.048017
10.6360,-0.019635
10.6380,0.032194
10.6400,-0.003722
10.6420,-0.000612
10.6440,0.001503
10.6460,-0.022995
10.6480,-0.028972
10.6500,0.007402
10.6520,0.009584
10.6540,-0.024646
10.6560,0.031128
10.6580,-0.012092
10.6600,0.027743
10.6620,-0.028184
10.6640,-0.021081
10.6660,0.018602
10.6680,-0.002051
10.6700,-0.015025
10.6720,0.002960
10.6740,-0.006850
10.6760,0.022744
10.6780,0.045753
10.6800,-0.055088
10.6820,-0.019167
10.6840,-0.005817
10.6860,0.004653
10.6880,-0.010003
10.6900,-0.011472
10.6920,-0.017967
10.6940,0.035222
10.6960,0.033925
10.6980,-0.011428
10.7000,-0.002037
10.7020,-0.019097
10.7040,-0.026101
10.7060,0.010328
10.7080,0.012033
10.7100,0.002211
10.7120,0.003397
10.7140,-0.023773
10.7160,0.022351
10.7180,-0.011554
10.7200,0.018761
10.7220,0.014204
10.7240,-0.024746
10.7260,0.001924
10.7280,0.033432
10.7300,-0.000382
10.7320,0.010516
10.7340,0.026373
10.7360,-0.013145
10.7380,-0.003220
10.7400,-0.008558
10.7420,-0.010931
10.7440,0.005992
10.7460,-0.028436
10.7480,0.036273
10.7500,-0.010542
10.7520,-0.011323
10.7540,-0.003717
10.7560,-0.019041
10.7580,-0.014183
10.7600,-0.007921
10.7620,0.034746
10.7640,-0.017868
10.7660,-0.020480
10.7680,0.026331
10.7700,-0.012167
10.7720,-0.045621
10.7740,0.034031
10.7760,-0.010166
10.7780,-0.018895
10.7800,-0.008494
10.7820,-0.020800
10.7840,-0.004915
10.7860,-0.035219
10.7880,-0.019055
10.7900,-0.025600
10.7920,-0.028191
10.7940,0.005826
10.7960,-0.003904
10.7980,-0.027865
10.8000,-0.007356
10.8020,0.009586
10.8040,-0.021672
10.8060,0.007267
10.8080,-0.002257
10.8100,0.036261
10.8120,-0.002743
10.8140,0.019625
10.8160,-0.005675
10.8180,-0.003996
10.8200,-0.004848
10.8220,-0.011696
10.8240,-0.006614
10.8260,0.024628
10.8280,0.008861
10.8300,0.003901
10.8320,-0.029337
10.8340,0.027733
10.8360,0.009604
10.8380,-0.025721
10.8400,0.024099
10.8420,0.016447
10.8440,-0.004992
10.8460,0.021806
10.8480,-0.009552
10.8500,0.022856
10.8520,-0.005882
10.8540,0.005157
10.8560,0.005483
10.8580,0.014884
10.8600,-0.012345
10.8620,-0.006295
10.8640,0.001024
10.8660,0.031205
10.8680,-0.006782
10.8700,0.002596
10.8720,0.017233
10.8740,-0.010125
10.8760,0.003064
10.8780,0.038958
10.8800,-0.015472
10.8820,-0.033871
10.8840,-0.008554
10.8860,0.012226
10.8880,0.030243
10.8900,0.028338
10.8920,0.005103
10.8940,-0.029658
10.8960,-0.009021
10.8980,-0.008077
10.9000,0.019270
10.9020,-0.000482
10.9040,-0.017884
10.9060,-0.025013
10.9080,0.016110
10.9100,0.010331
10.9120,-0.041129
10.9140,0.013504
10.9160,0.013967
10.9180,-0.022441
10.9200,0.007579
10.9220,0.025478
10.9240,0.009983
10.9260,0.034056
10.9280,0.008071
10.9300,0.008843
10.9320,-0.041059
10.9340,0.033126
10.9360,0.018287
10.9380,-0.007795
10.9400,0.024491
10.9420,0.036577
10.9440,0.021877
10.9460,-0.010862
10.9480,-0.005651
10.9500,-0.011135
10.9520,0.012477
10.9540,0.017250
10.9560,0.017573
10.9580,0.017560
10.9600,0.027123
10.9620,0.004572
10.9640,0.082761
10.9660,0.104241
10.9680,0.095878
10.9700,0.078303
10.9720,0.152519
10.9740,0.133757
10.9760,0.168640
10.9780,0.121967
10.9800,0.159217
10.9820,0.143610
10.9840,0.122421
10.9860,0.070462
10.9880,0.102951
10.9900,0.101298
10.9920,0.065750
10.9940,0.061001
10.9960,0.069048
10.9980,-0.022609
11.0000,-0.015612
11.0020,-0.021896
11.0040,-0.018429
11.0060,-0.040713
11.0080,0.006316
11.0100,-0.019842
11.0120,-0.053626
11.0140,-0.154024
11.0160,-0.158014
11.0180,1.191233
11.0200,-0.279703
11.0220,-0.198989
11.0240,-0.064657
11.0260,-0.079524
11.0280,0.003334
11.0300,0.020424
11.0320,0.000778
11.0340,0.029996
11.0360,-0.008219
11.0380,-0.008609
11.0400,-0.025559
11.0420,-0.007599
11.0440,0.027581
11.0460,0.014812
11.0480,0.000237
11.0500,-0.038099
11.0520,-0.022466
11.0540,-0.004733
11.0560,-0.025634
11.0580,0.061877
11.0600,0.074854
11.0620,0.095610
11.0640,0.084925
11.0660,0.074588
11.0680,0.130273
11.0700,0.148553
11.0720,0.212186
11.0740,0.221595
11.0760,0.213737
11.0780,0.246484
11.0800,0.235632
11.0820,0.296990
11.0840,0.298708
11.0860,0.288759
11.0880,0.257396
11.0900,0.274922
11.0920,0.288236
11.0940,0.278217
11.0960,0.256228
11.0980,0.237897
11.1000,0.252991
11.1020,0.209395
11.1040,0.200538
11.1060,0.189389
11.1080,0.146837
11.1100,0.092660
11.1120,0.090587
11.1140,0.070263
11.1160,0.073698
11.1180,-0.025684
11.1200,-0.006876
11.1220,-0.014651
11.1240,0.034017
11.1260,0.009343
11.1280,-0.045051
11.1300,-0.006765
11.1320,0.007770
11.1340,0.005285
11.1360,0.013488
11.1380,-0.028440
11.1400,-0.008686
11.1420,-0.042070
11.1440,-0.027280
11.1460,0.009910
11.1480,-0.011668
11.1500,-0.021967
11.1520,-0.041439
11.1540,-0.014034
11.1560,-0.007313
11.1580,0.013754
11.1600,0.028338
11.1620,-0.010923
11.1640,0.017243
11.1660,0.007625
11.1680,0.013945
11.1700,0.019682
11.1720,-0.011524
11.1740,0.022221
11.1760,-0.010014
11.1780,-0.003740
11.1800,-0.015944
11.1820,-0.008061
11.1840,-0.017844
11.1860,-0.004074
11.1880,0.004753
11.1900,0.014937
11.1920,-0.005381
11.1940,-0.013859
11.1960,0.008695
11.1980,0.026488
11.2000,0.005448
11.2020,0.048898
11.2040,-0.058788
11.2060,0.012048
11.2080,0.021329
11.2100,-0.013204
11.2120,-0.003131
11.2140,0.015811
11.2160,-0.000063
11.2180,-0.001333
11.2200,-0.011404
11.2220,0.006249
11.2240,-0.019611
11.2260,0.023797
11.2280,-0.019043
11.2300,0.002340
11.2320,-0.008964
11.2340,0.006042
11.2360,-0.003521
11.2380,-0.007355
11.2400,-0.029494
11.2420,0.010196
11.2440,0.010957
11.2460,0.009650
11.2480,-0.010728
11.2500,0.013430
11.2520,0.029594
11.2540,-0.013174
11.2560,0.006331
11.2580,-0.008003
11.2600,0.040198
11.2620,0.003644
11.2640,0.004159
11.2660,0.019055
11.2680,0.002534
11.2700,-0.004110
11.2720,0.008532
11.2740,0.016935
11.2760,-0.015271
11.2780,-0.021715
11.2800,0.009871
11.2820,-0.044340
11.2840,-0.024396
11.2860,-0.015494
11.2880,-0.016619
11.2900,-0.009898
11.2920,0.000730
11.2940,-0.013747
11.2960,0.002083
11.2980,0.011616
11.3000,-0.021754
11.3020,0.008149
11.3040,0.012815
11.3060,-0.017348
11.3080,0.004635
11.3100,0.008693
11.3120,0.035133
11.3140,0.029028
11.3160,0.019759
11.3180,-0.020623
11.3200,-0.056553
11.3220,0.017430
11.3240,-0.007108
11.3260,0.011354
11.3280,0.050221
11.3300,0.005327
11.3320,0.000066
11.3340,0.023109
11.3360,-0.001127
11.3380,-0.000134
11.3400,0.017212
11.3420,0.026661
11.3440,-0.012395
11.3460,-0.019586
11.3480,-0.037064
11.3500,-0.011675
11.3520,0.020238
11.3540,-0.019202
11.3560,0.035382
11.3580,-0.011250
11.3600,-0.018671
11.3620,-0.021110
11.3640,-0.016636
11.3660,0.021769
11.3680,-0.006897
11.3700,-0.004006
11.3720,0.013244
11.3740,0.002791
11.3760,-0.001320
11.3780,0.020718
11.3800,-0.010896
11.3820,0.015965
11.3840,-0.016317
11.3860,0.016996
11.3880,0.038370
11.3900,0.004620
11.3920,0.009103
11.3940,0.011352
11.3960,0.014387
11.3980,0.000564
11.4000,-0.034975
11.4020,-0.007073
11.4040,0.002439
11.4060,0.028137
11.4080,-0.003516
11.4100,0.004735
11.4120,0.003183
11.4140,0.008338
11.4160,0.017458
11.4180,-0.004929
11.4200,-0.002949
11.4220,0.003478
11.4240,0.011216
11.4260,-0.019002
11.4280,0.027399
11.4300,0.024644
11.4320,0.029901
11.4340,0.007267
11.4360,0.013523
11.4380,0.019510
11.4400,-0.016088
11.4420,0.088390
11.4440,0.011477
11.4460,0.035143
11.4480,0.016398
11.4500,0.030311
11.4520,-0.002715
11.4540,-0.016112
11.4560,0.022590
11.4580,-0.063994
11.4600,0.011581
11.4620,-0.013979
11.4640,0.007221
11.4660,0.004441
11.4680,-0.015077
11.4700,0.014788
11.4720,0.008206
11.4740,0.000981
11.4760,-0.034713
11.4780,-0.000617
11.4800,-0.010591
11.4820,-0.016815
11.4840,0.037630
11.4860,0.014972
11.4880,0.050443
11.4900,0.000053
11.4920,0.012717
11.4940,0.025896
11.4960,0.000225
11.4980,-0.020102
11.5000,0.010545
11.5020,-0.011479
11.5040,0.034689
11.5060,0.000040
11.5080,0.008047
11.5100,-0.012689
11.5120,-0.000070
11.5140,-0.017279
11.5160,0.012328
11.5180,-0.008760
11.5200,0.008754
11.5220,0.014572
11.5240,-0.007397
11.5260,0.002375
11.5280,-0.003894
11.5300,0.015936
11.5320,-0.005916
11.5340,0.023493
11.5360,-0.000646
11.5380,0.003864
11.5400,-0.028324
11.5420,-0.016526
11.5440,-0.005473
11.5460,-0.004674
11.5480,0.009628
11.5500,0.029569
11.5520,0.015204
11.5540,-0.013528
11.5560,0.007366
11.5580,-0.006604
11.5600,0.006472
11.5620,-0.017639
11.5640,-0.018264
11.5660,0.027256
11.5680,0.011337
11.5700,0.010248
11.5720,0.024155
11.5740,0.041220
11.5760,0.032897
11.5780,0.050314
11.5800,0.095049
11.5820,0.089980
11.5840,0.102444
11.5860,0.134551
11.5880,0.146960
11.5900,0.099722
11.5920,0.131225
11.5940,0.160257
11.5960,0.129958
11.5980,0.114363
11.6000,0.132531
11.6020,0.083846
11.6040,0.095839
11.6060,0.054532
11.6080,0.004774
11.6100,0.040748
11.6120,0.017757
11.6140,0.011272
11.6160,-0.031743
11.6180,-0.026034
11.6200,-0.016288
11.6220,-0.007793
11.6240,-0.037075
11.6260,-0.075700
11.6280,-0.118282
11.6300,-0.165258
11.6320,1.236253
11.6340,-0.271339
11.6360,-0.192569
11.6380,-0.102009
11.6400,-0.033305
11.6420,-0.010050
11.6440,0.016010
11.6460,0.019872
11.6480,-0.010170
11.6500,-0.026797
11.6520,0.020845
11.6540,0.013870
11.6560,0.034045
11.6580,-0.008067
11.6600,0.013972
11.6620,-0.027934
11.6640,-0.004296
11.6660,-0.002590
11.6680,-0.001084
11.6700,-0.012200
11.6720,0.033437
11.6740,0.084767
11.6760,0.049632
11.6780,0.113109
11.6800,0.090750
11.6820,0.143168
11.6840,0.145606
11.6860,0.177575
11.6880,0.184668
11.6900,0.203475
11.6920,0.263564
11.6940,0.265270
11.6960,0.286503
11.6980,0.267367
11.7000,0.318693
11.7020,0.294243
11.7040,0.322488
11.7060,0.280771
11.7080,0.250888
11.7100,0.301333
11.7120,0.259574
11.7140,0.231280
11.7160,0.174092
11.7180,0.208791
11.7200,0.184813
11.7220,0.142119
11.7240,0.142187
11.7260,0.082908
11.7280,0.064813
11.7300,0.016866
11.7320,-0.004626
11.7340,0.002046
11.7360,-0.001239
11.7380,0.008073
11.7400,-0.000702
11.7420,-0.019567
11.7440,-0.007626
11.7460,0.006969
11.7480,0.000729
11.7500,0.004635
11.7520,0.027937
11.7540,-0.018078
11.7560,0.004715
11.7580,-0.017791
11.7600,-0.027244
11.7620,-0.019734
11.7640,-0.000379
11.7660,0.004067
11.7680,-0.034260
11.7700,-0.008844
11.7720,0.019035
11.7740,-0.007906
11.7760,0.002252
11.7780,-0.049522
11.7800,0.005308
11.7820,-0.040887
11.7840,-0.034040
11.7860,-0.001923
11.7880,0.008778
11.7900,0.002810
11.7920,-0.008307
11.7940,-0.010696
11.7960,0.003516
11.7980,0.018413
11.8000,-0.017356
11.8020,-0.022263
11.8040,0.001989
11.8060,0.025603
11.8080,-0.023195
11.8100,0.040046
11.8120,0.003338
11.8140,-0.026436
11.8160,0.001736
11.8180,0.021172
11.8200,-0.007108
11.8220,-0.028796
11.8240,0.000516
11.8260,0.007206
11.8280,-0.000504
11.8300,0.001267
11.8320,0.006632
11.8340,0.008423
11.8360,-0.009351
11.8380,-0.030412
11.8400,0.021022
11.8420,0.012422
11.8440,-0.007791
11.8460,0.002976
11.8480,0.004533
11.8500,0.000817
11.8520,-0.007984
11.8540,0.007764
11.8560,-0.023203
11.8580,0.001710
11.8600,0.027995
11.8620,0.009246
11.8640,0.028459
11.8660,-0.004135
11.8680,0.026245
11.8700,0.010601
11.8720,-0.024633
11.8740,0.008162
11.8760,-0.006225
11.8780,0.011918
11.8800,0.004036
11.8820,0.002368
11.8840,0.022107
11.8860,-0.007072
11.8880,-0.017237
11.8900,-0.023666
11.8920,-0.021018
11.8940,0.029136
11.8960,-0.016290
11.8980,0.018471
11.9000,0.010429
11.9020,0.015244
11.9040,-0.003079
11.9060,0.008540
11.9080,0.021778
11.9100,0.010105
11.9120,0.032146
11.9140,0.004064
11.9160,0.011825
11.9180,0.046321
11.9200,0.005063
11.9220,-0.035232
11.9240,-0.010492
11.9260,0.018896
11.9280,-0.018563
11.9300,-0.016157
11.9320,0.020170
11.9340,0.000620
11.9360,-0.006483
11.9380,0.017902
11.9400,0.002800
11.9420,-0.019652
11.9440,0.000531
11.9460,-0.033251
11.9480,-0.009343
11.9500,-0.020873
11.9520,-0.004633
11.9540,0.029096
11.9560,-0.023267
11.9580,0.009395
11.9600,-0.021790
11.9620,0.019219
11.9640,-0.034204
11.9660,-0.012260
11.9680,0.028510
11.9700,0.038803
11.9720,0.000950
11.9740,0.007366
11.9760,-0.000092
11.9780,-0.022300
11.9800,-0.000473
11.9820,-0.008599
11.9840,0.017209
11.9860,-0.009024
11.9880,0.001573
11.9900,0.008997
11.9920,0.045733
11.9940,0.018466
11.9960,-0.026054
11.9980,0.002700
12.0000,-0.010565
12.0020,0.015986
12.0040,-0.001673
12.0060,0.023739
12.0080,-0.010262
12.0100,-0.013287
12.0120,-0.009171
12.0140,-0.016206
12.0160,-0.036118
12.0180,0.000195
12.0200,0.008905
12.0220,-0.021777
12.0240,0.002937
12.0260,-0.015494
12.0280,-0.009507
12.0300,0.026059
12.0320,-0.005612
12.0340,-0.011678
12.0360,0.019217
12.0380,0.020478
12.0400,0.035521
12.0420,0.002936
12.0440,0.032995
12.0460,-0.023752
12.0480,0.008703
12.0500,-0.005398
12.0520,-0.019449
12.0540,-0.029202
12.0560,0.004500
12.0580,-0.023809
12.0600,0.017003
12.0620,-0.002860
12.0640,-0.010219
12.0660,-0.050592
12.0680,0.007470
12.0700,0.020509
12.0720,0.000526
12.0740,0.018870
12.0760,-0.010069
12.0780,-0.002014
12.0800,-0.038723
12.0820,0.021737
12.0840,0.020583
